domain,model,agent_count,question_id,is_correct
logic,claude_sonnet_4_6,1,moral_scenarios_validation_72,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_569,False
logic,claude_sonnet_4_6,1,philosophy_test_134,False
logic,claude_sonnet_4_6,1,philosophy_test_152,False
logic,claude_sonnet_4_6,1,philosophy_test_131,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_80,False
logic,claude_sonnet_4_6,1,moral_scenarios_dev_0,False
logic,claude_sonnet_4_6,1,philosophy_test_4,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_133,True
logic,claude_sonnet_4_6,1,philosophy_test_78,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_86,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_246,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_629,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_237,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_78,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_61,False
logic,claude_sonnet_4_6,1,philosophy_test_15,True
logic,claude_sonnet_4_6,1,formal_logic_test_21,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_108,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_52,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_390,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_703,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_164,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_57,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_381,False
logic,claude_sonnet_4_6,1,logical_fallacies_dev_2,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_153,False
logic,claude_sonnet_4_6,1,formal_logic_validation_13,False
logic,claude_sonnet_4_6,1,philosophy_test_145,False
logic,claude_sonnet_4_6,1,formal_logic_test_88,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_694,True
logic,claude_sonnet_4_6,1,formal_logic_test_28,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_752,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_187,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_47,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_40,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_98,False
logic,claude_sonnet_4_6,1,formal_logic_test_59,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_113,True
logic,claude_sonnet_4_6,1,philosophy_test_113,False
logic,claude_sonnet_4_6,1,philosophy_test_99,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_124,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_552,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_21,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_98,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_71,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_539,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_111,False
logic,claude_sonnet_4_6,1,philosophy_test_128,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_121,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_292,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_369,False
logic,claude_sonnet_4_6,1,formal_logic_test_67,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_57,False
logic,claude_sonnet_4_6,1,formal_logic_test_121,False
logic,claude_sonnet_4_6,1,philosophy_test_129,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_15,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_720,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_740,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_118,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_298,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_97,False
logic,claude_sonnet_4_6,1,philosophy_test_166,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_14,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_139,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_83,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_75,False
logic,claude_sonnet_4_6,1,formal_logic_test_38,False
logic,claude_sonnet_4_6,1,formal_logic_test_87,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_146,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_8,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_382,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_813,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_745,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_758,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_115,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_54,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_662,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_121,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_84,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_88,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_307,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_651,True
logic,claude_sonnet_4_6,1,logical_fallacies_validation_8,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_245,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_612,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_730,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_699,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_64,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_365,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_61,True
logic,claude_sonnet_4_6,1,philosophy_test_149,True
logic,claude_sonnet_4_6,1,philosophy_test_59,False
logic,claude_sonnet_4_6,1,philosophy_test_19,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_11,False
logic,claude_sonnet_4_6,1,moral_scenarios_dev_3,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_123,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_93,True
logic,claude_sonnet_4_6,1,formal_logic_test_26,False
logic,claude_sonnet_4_6,1,philosophy_test_119,False
logic,claude_sonnet_4_6,1,philosophy_test_54,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_763,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_753,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_528,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_285,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_398,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_329,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_411,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_227,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_389,False
logic,claude_sonnet_4_6,1,philosophy_test_157,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_3,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_316,False
logic,claude_sonnet_4_6,1,formal_logic_test_99,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_65,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_856,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_721,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_48,False
logic,claude_sonnet_4_6,1,formal_logic_test_108,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_782,False
logic,claude_sonnet_4_6,1,philosophy_test_25,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_224,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_44,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_51,False
logic,claude_sonnet_4_6,1,philosophy_test_71,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_613,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_52,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_12,False
logic,claude_sonnet_4_6,1,philosophy_test_51,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_132,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_11,False
logic,claude_sonnet_4_6,1,formal_logic_test_119,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_653,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_236,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_827,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_2,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_678,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_523,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_0,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_859,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_36,False
logic,claude_sonnet_4_6,1,formal_logic_test_35,False
logic,claude_sonnet_4_6,1,formal_logic_test_58,False
logic,claude_sonnet_4_6,1,formal_logic_validation_10,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_409,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_433,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_676,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_718,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_643,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_109,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_56,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_170,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_197,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_200,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_323,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_258,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_562,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_847,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_860,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_154,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_99,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_615,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_803,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_228,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_832,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_261,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_450,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_680,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_27,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_128,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_636,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_283,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_867,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_618,False
logic,claude_sonnet_4_6,1,formal_logic_test_54,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_507,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_82,False
logic,claude_sonnet_4_6,1,formal_logic_test_13,False
logic,claude_sonnet_4_6,1,formal_logic_test_86,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_77,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_287,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_807,True
logic,claude_sonnet_4_6,1,philosophy_test_3,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_814,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_206,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_49,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_135,False
logic,claude_sonnet_4_6,1,logical_fallacies_validation_7,False
logic,claude_sonnet_4_6,1,formal_logic_test_5,False
logic,claude_sonnet_4_6,1,philosophy_test_135,False
logic,claude_sonnet_4_6,1,philosophy_test_31,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_871,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_110,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_878,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_537,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_355,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_375,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_817,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_36,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_149,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_520,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_641,False
logic,claude_sonnet_4_6,1,formal_logic_validation_9,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_31,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_94,False
logic,claude_sonnet_4_6,1,philosophy_test_122,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_517,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_893,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_744,False
logic,claude_sonnet_4_6,1,philosophy_test_60,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_388,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_4,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_290,True
logic,claude_sonnet_4_6,1,philosophy_test_61,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_260,False
logic,claude_sonnet_4_6,1,formal_logic_test_24,True
logic,claude_sonnet_4_6,1,philosophy_test_160,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_438,False
logic,claude_sonnet_4_6,1,philosophy_test_36,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_575,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_34,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_483,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_13,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_67,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_771,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_319,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_19,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_87,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_673,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_459,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_747,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_408,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_716,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_717,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_476,True
logic,claude_sonnet_4_6,1,formal_logic_test_114,False
logic,claude_sonnet_4_6,1,formal_logic_test_112,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_33,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_863,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_123,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_68,False
logic,claude_sonnet_4_6,1,philosophy_test_92,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_581,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_69,False
logic,claude_sonnet_4_6,1,philosophy_test_93,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_238,True
logic,claude_sonnet_4_6,1,moral_scenarios_validation_9,True
logic,claude_sonnet_4_6,1,philosophy_test_101,False
logic,claude_sonnet_4_6,1,formal_logic_test_46,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_26,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_544,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_400,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_274,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_491,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_362,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_347,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_262,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_582,True
logic,claude_sonnet_4_6,1,moral_scenarios_validation_38,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_708,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_649,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_99,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_140,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_826,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_120,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_843,False
logic,claude_sonnet_4_6,1,formal_logic_test_50,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_85,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_156,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_787,False
logic,claude_sonnet_4_6,1,philosophy_test_108,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_44,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_299,False
logic,claude_sonnet_4_6,1,philosophy_test_163,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_574,True
logic,claude_sonnet_4_6,1,philosophy_test_34,False
logic,claude_sonnet_4_6,1,philosophy_test_57,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_797,False
logic,claude_sonnet_4_6,1,philosophy_test_144,False
logic,claude_sonnet_4_6,1,formal_logic_test_82,False
logic,claude_sonnet_4_6,1,formal_logic_test_8,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_691,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_1,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_820,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_89,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_373,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_324,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_845,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_432,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_103,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_587,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_202,False
logic,claude_sonnet_4_6,1,formal_logic_test_84,False
logic,claude_sonnet_4_6,1,formal_logic_test_51,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_286,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_46,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_571,False
logic,claude_sonnet_4_6,1,philosophy_test_141,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_157,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_426,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_497,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_317,False
logic,claude_sonnet_4_6,1,formal_logic_test_71,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_761,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_318,False
logic,claude_sonnet_4_6,1,logical_fallacies_validation_11,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_152,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_607,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_114,True
logic,claude_sonnet_4_6,1,logical_fallacies_test_94,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_774,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_9,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_156,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_28,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_133,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_201,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_430,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_602,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_20,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_392,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_765,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_40,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_660,False
logic,claude_sonnet_4_6,1,logical_fallacies_dev_3,False
logic,claude_sonnet_4_6,1,formal_logic_test_96,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_580,False
logic,claude_sonnet_4_6,1,logical_fallacies_validation_6,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_42,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_253,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_606,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_830,False
logic,claude_sonnet_4_6,1,philosophy_test_33,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_259,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_291,True
logic,claude_sonnet_4_6,1,logical_fallacies_dev_4,False
logic,claude_sonnet_4_6,1,philosophy_test_164,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_792,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_251,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_158,False
logic,claude_sonnet_4_6,1,philosophy_test_87,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_296,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_371,False
logic,claude_sonnet_4_6,1,moral_scenarios_validation_97,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_337,False
logic,claude_sonnet_4_6,1,logical_fallacies_test_125,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_269,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_356,False
logic,claude_sonnet_4_6,1,philosophy_test_11,False
logic,claude_sonnet_4_6,1,formal_logic_test_43,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_512,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_379,False
logic,claude_sonnet_4_6,1,formal_logic_validation_2,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_777,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_266,False
logic,claude_sonnet_4_6,1,formal_logic_test_45,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_529,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_56,True
logic,claude_sonnet_4_6,1,moral_scenarios_validation_94,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_664,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_733,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_639,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_854,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_754,True
logic,claude_sonnet_4_6,1,moral_scenarios_test_578,True
logic,claude_sonnet_4_6,1,philosophy_test_96,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_884,True
logic,claude_sonnet_4_6,1,philosophy_test_66,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_522,False
logic,claude_sonnet_4_6,1,philosophy_test_159,False
logic,claude_sonnet_4_6,1,philosophy_test_32,False
logic,claude_sonnet_4_6,1,moral_scenarios_test_144,False
logic,claude_sonnet_4_6,2,formal_logic_test_1,True
logic,claude_sonnet_4_6,2,moral_scenarios_test_436,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_617,False
logic,claude_sonnet_4_6,2,moral_scenarios_validation_47,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_326,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_5,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_155,False
logic,claude_sonnet_4_6,2,philosophy_test_2,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_53,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_767,False
logic,claude_sonnet_4_6,2,formal_logic_test_107,True
logic,claude_sonnet_4_6,2,moral_scenarios_validation_26,False
logic,claude_sonnet_4_6,2,formal_logic_test_31,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_383,True
logic,claude_sonnet_4_6,2,formal_logic_test_105,True
logic,claude_sonnet_4_6,2,moral_scenarios_test_327,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_22,False
logic,claude_sonnet_4_6,2,philosophy_test_89,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_894,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_62,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_57,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_669,False
logic,claude_sonnet_4_6,2,formal_logic_test_90,False
logic,claude_sonnet_4_6,2,formal_logic_test_69,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_509,False
logic,claude_sonnet_4_6,2,formal_logic_test_11,False
logic,claude_sonnet_4_6,2,formal_logic_test_44,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_865,True
logic,claude_sonnet_4_6,2,moral_scenarios_test_358,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_42,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_626,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_764,False
logic,claude_sonnet_4_6,2,formal_logic_test_52,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_690,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_134,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_163,False
logic,claude_sonnet_4_6,2,formal_logic_test_17,False
logic,claude_sonnet_4_6,2,formal_logic_test_7,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_848,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_10,True
logic,claude_sonnet_4_6,2,moral_scenarios_test_63,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_33,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_799,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_104,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_702,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_727,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_461,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_136,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_525,False
logic,claude_sonnet_4_6,2,formal_logic_test_70,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_159,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_663,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_55,False
logic,claude_sonnet_4_6,2,formal_logic_test_0,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_334,True
logic,claude_sonnet_4_6,2,moral_scenarios_test_211,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_145,False
logic,claude_sonnet_4_6,2,formal_logic_test_98,False
logic,claude_sonnet_4_6,2,moral_scenarios_validation_50,True
logic,claude_sonnet_4_6,2,logical_fallacies_test_1,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_500,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_320,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_364,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_783,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_795,True
logic,claude_sonnet_4_6,2,moral_scenarios_test_278,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_652,False
logic,claude_sonnet_4_6,2,moral_scenarios_validation_11,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_490,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_30,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_191,False
logic,claude_sonnet_4_6,2,logical_fallacies_test_47,True
logic,claude_sonnet_4_6,2,philosophy_test_156,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_165,True
logic,claude_sonnet_4_6,2,philosophy_test_133,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_586,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_225,False
logic,claude_sonnet_4_6,2,formal_logic_test_89,True
logic,claude_sonnet_4_6,2,logical_fallacies_test_120,False
logic,claude_sonnet_4_6,2,philosophy_test_72,False
logic,claude_sonnet_4_6,2,formal_logic_test_81,True
logic,claude_sonnet_4_6,2,logical_fallacies_test_138,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_162,True
logic,claude_sonnet_4_6,2,formal_logic_dev_0,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_25,True
logic,claude_sonnet_4_6,2,philosophy_test_88,False
logic,claude_sonnet_4_6,2,moral_scenarios_test_564,False
